SALE TYPE,PROPERTY TYPE,ADDRESS,COUNTY,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,DAYS ON MARKET,Price/Square Feet,STATUS,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,HIGH_SCHOOL_RATING,PRICE_PR_SQFT,EST_MONTHLY_PAY,Bike Score,Bike Score_type,Walk Score,Walk Score_type,OVERALL_NEARBY_PLACES,PRICE_HISTORY1_EVENT_DATE,PRICE_HISTORY1_EVENT_TYPE,url
MLS Listing,Single Family Residential,83 Centre St,Santa Clara,Mountain View,CA,94041,1499888,2.0,1.0,MOUNTAIN VIEW,764.0,9.0,1963.0,Active,https://www.redfin.com/CA/Mountain-View/83-Centre-St-94041/home/563743,MLSListings,ML81942539,N,Y,37.3818771,-122.073114,8.0,1963.0,10605.0,99.0,Biker's paradise,70.0,Very walkable,"Places6 groceries, 20 restaurants, 6 parksTransit200, 21, 22, 40, 51, 51H, 52, 53, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 20, 2023",Listed (Active)MLSListings #ML81942539,https://www.redfin.com/CA/Mountain-View/83-Centre-St-94041/home/563743
MLS Listing,Single Family Residential,89 Centre St,Santa Clara,Mountain View,CA,94041,1898880,3.0,1.0,MOUNTAIN VIEW,1004.0,9.0,1891.0,Active,https://www.redfin.com/CA/Mountain-View/89-Centre-St-94041/home/1391672,MLSListings,ML81942538,N,Y,37.3817081,-122.0734247,8.0,1891.0,13426.0,99.0,Biker's paradise,70.0,Very walkable,"Places6 groceries, 20 restaurants, 6 parksTransit200, 21, 22, 40, 51, 51H, 52, 53, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 20, 2023",Listed (Active)MLSListings #ML81942538,https://www.redfin.com/CA/Mountain-View/89-Centre-St-94041/home/1391672
MLS Listing,Multi-Family (2-4 Unit),1356 W Dana St,Santa Clara,Mountain View,CA,94041,2399995,4.0,3.0,MOUNTAIN VIEW,1604.0,10.0,1496.0,Active,https://www.redfin.com/CA/Mountain-View/1356-W-Dana-St-94041/home/968082,MLSListings,ML81942499,N,Y,37.3952318,-122.085841,9.0,1496.0,16969.0,99.0,Biker's paradise,86.0,Very walkable,"Places5 groceries, 40 restaurants, 3 parksTransit200, 21, 22, 40, 51, 51H, 52, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 20, 2023",Price ChangedMLSListings #ML81942499,https://www.redfin.com/CA/Mountain-View/1356-W-Dana-St-94041/home/968082
MLS Listing,Townhouse,202 Central Ave,Santa Clara,Mountain View,CA,94043,1350000,2.0,1.5,MOUNTAIN VIEW,1290.0,13.0,1047.0,Active,https://www.redfin.com/CA/Mountain-View/202-Central-Ave-94043/home/1150763,MLSListings,ML81939466,N,Y,37.3958934,-122.0697668,8.0,1047.0,10100.0,96.0,Biker's paradise,68.0,Somewhat walkable,"Places5 groceries, 42 restaurants, 8 parksTransit200, 21, 22, 40, 51, 51H, 52, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 16, 2023",Listed (Active)MLSListings #ML81939466,https://www.redfin.com/CA/Mountain-View/202-Central-Ave-94043/home/1150763
MLS Listing,Condo/Co-op,38 Devonshire Ave #2,Santa Clara,Mountain View,CA,94043,1398000,3.0,2.5,MOUNTAIN VIEW,1308.0,14.0,1069.0,Active,https://www.redfin.com/CA/Mountain-View/38-Devonshire-Ave-94043/unit-2/home/621709,MLSListings,ML81940886,N,Y,37.4040653,-122.0596625,8.0,1069.0,10285.0,89.0,Very bikeable,50.0,Somewhat walkable,"Places9 groceries, 16 restaurants, 8 parksTransit200, 21, 40, 51, 51H, 52, 53, A - AM, A - PM, ACE Orange, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Special Event","Sep 15, 2023",Listed (Active)MLSListings #ML81940886,https://www.redfin.com/CA/Mountain-View/38-Devonshire-Ave-94043/unit-2/home/621709
MLS Listing,Townhouse,855 Sycamore Loop,Santa Clara,Mountain View,CA,94043,1798000,4.0,3.5,MOUNTAIN VIEW,1748.0,15.0,1029.0,Active,https://www.redfin.com/CA/Mountain-View/855-Sycamore-Loop-94043/home/112869455,MLSListings,ML81941886,N,Y,37.4151315,-122.0884004,9.0,1029.0,13113.0,99.0,Biker's paradise,70.0,Very walkable,"Places2 groceries, 25 restaurants, 8 parksTransit21, 40, 51, 51H, ACE Orange, B - AM, B - PM, B - PM Concert, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, D - AM, D - PM, L1, L2, L3, L6, School 288","Sep 14, 2023",Listed (Active)MLSListings #ML81941886,https://www.redfin.com/CA/Mountain-View/855-Sycamore-Loop-94043/home/112869455
MLS Listing,Single Family Residential,694 Pettis Ave,Santa Clara,Mountain View,CA,94041,4198000,5.0,3.0,MOUNTAIN VIEW,2692.0,15.0,1559.0,Active,https://www.redfin.com/CA/Mountain-View/694-Pettis-Ave-94041/home/617722,MLSListings,ML81941873,N,Y,37.390934,-122.090799,9.0,1559.0,29682.0,92.0,Biker's paradise,91.0,Walker's paradise,"Places5 groceries, 30 restaurants, 3 parksTransit200, 21, 22, 40, 51, 51H, 52, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 14, 2023",Listed (Active)MLSListings #ML81941873,https://www.redfin.com/CA/Mountain-View/694-Pettis-Ave-94041/home/617722
MLS Listing,Single Family Residential,1791 Woodhaven Pl,Santa Clara,Mountain View,CA,94041,3780000,6.0,4.0,MOUNTAIN VIEW,3107.0,16.0,1217.0,Active,https://www.redfin.com/CA/Mountain-View/1791-Woodhaven-Pl-94041/home/1528698,MLSListings,ML81940168,N,Y,37.3927282,-122.0942852,9.0,1217.0,26847.0,90.0,Biker's paradise,85.0,Very walkable,"Places2 groceries, 28 restaurants, 4 parksTransit200, 21, 22, 40, 51, 51H, 52, A - AM, A - PM, B - AM, B - PM, B - PM Concert, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 29, 2023",Price ChangedMLSListings #ML81940168,https://www.redfin.com/CA/Mountain-View/1791-Woodhaven-Pl-94041/home/1528698
MLS Listing,Single Family Residential,1166 Spencer Ct,Santa Clara,Mountain View,CA,94040,4698000,5.0,4.0,MOUNTAIN VIEW,3923.0,16.0,1198.0,Active,https://www.redfin.com/CA/Mountain-View/1166-Spencer-Ct-94040/home/1414058,MLSListings,ML81941745,N,Y,37.3670641,-122.0946181,8.0,1198.0,33218.0,81.0,Very bikeable,51.0,Somewhat walkable,"Places5 groceries, 11 restaurants, 6 parksTransit21, 22, 40, 51, 51H, 52, Rapid 522","Sep 28, 2023",Price ChangedMLSListings #ML81941745,https://www.redfin.com/CA/Mountain-View/1166-Spencer-Ct-94040/home/1414058
MLS Listing,Condo/Co-op,255 S Rengstorff Ave #123,Santa Clara,Mountain View,CA,94040,798000,2.0,1.0,MOUNTAIN VIEW,935.0,17.0,853.0,Active,https://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-123/home/688739,MLSListings,ML81941668,N,Y,37.3999781,-122.0990544,9.0,853.0,6297.0,96.0,Biker's paradise,72.0,Very walkable,"Places3 groceries, 29 restaurants, 5 parksTransit21, 22, 40, 51, 51H, 52, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, L1, L2, L3, L6, Rapid 522","Sep 12, 2023",Listed (Active)MLSListings #ML81941668,https://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-123/home/688739
MLS Listing,Single Family Residential,330 Anna Ave,Santa Clara,Mountain View,CA,94043,2599000,4.0,3.0,MOUNTAIN VIEW,1621.0,22.0,1603.0,Active,https://www.redfin.com/CA/Mountain-View/330-Anna-Ave-94043/home/1227437,MLSListings,ML81941043,N,Y,37.4088521,-122.1014764,9.0,1603.0,18377.0,97.0,Biker's paradise,60.0,Somewhat walkable,"Places6 groceries, 18 restaurants, 9 parksTransit21, 22, 40, ACE Orange, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, L1, L2, L3, L6, Rapid 522, School 288","Sep 7, 2023",Listed (Active)MLSListings #ML81941043,https://www.redfin.com/CA/Mountain-View/330-Anna-Ave-94043/home/1227437
MLS Listing,Single Family Residential,59 Devonshire Ave,Santa Clara,Mountain View,CA,94043,3798000,5.0,4.5,MOUNTAIN VIEW,3458.0,23.0,1098.0,Active,https://www.redfin.com/CA/Mountain-View/59-Devonshire-Ave-94043/home/620844,MLSListings,ML81940993,N,Y,37.4033132,-122.0595303,8.0,1098.0,26854.0,89.0,Very bikeable,50.0,Somewhat walkable,"Places8 groceries, 16 restaurants, 9 parksTransit200, 21, 40, 51, 51H, 52, 53, A - AM, A - PM, ACE Orange, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Special Event","Sep 6, 2023",Listed (Active)MLSListings #ML81940993,https://www.redfin.com/CA/Mountain-View/59-Devonshire-Ave-94043/home/620844
MLS Listing,Townhouse,425 Magritte Way,Santa Clara,Mountain View,CA,94041,1749000,3.0,3.5,MOUNTAIN VIEW,1670.0,23.0,1047.0,Active,https://www.redfin.com/CA/Mountain-View/425-Magritte-Way-94041/home/28895567,MLSListings,ML81940879,N,Y,37.3858383,-122.0578865,8.0,1047.0,12740.0,86.0,Very bikeable,38.0,Car-dependent,"Places7 groceries, 23 restaurants, 5 parksTransit200, 21, 22, 40, 51, 51H, 52, 53, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 6, 2023",Listed (Active)MLSListings #ML81940879,https://www.redfin.com/CA/Mountain-View/425-Magritte-Way-94041/home/28895567
MLS Listing,Condo/Co-op,500 W Middlefield Rd #121,Santa Clara,Mountain View,CA,94043,645000,1.0,1.0,MOUNTAIN VIEW,564.0,24.0,1144.0,Active,https://www.redfin.com/CA/Mountain-View/500-W-Middlefield-Rd-94043/unit-121/home/622732,MLSListings,ML81932045,N,Y,37.401406825,-122.0702666,8.0,1144.0,5088.0,89.0,Very bikeable,55.0,Somewhat walkable,"Places7 groceries, 30 restaurants, 5 parksTransit200, 21, 22, 40, 51, 51H, 52, A - AM, A - PM, ACE Orange, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 5, 2023",Listed (Active)MLSListings #ML81932045,https://www.redfin.com/CA/Mountain-View/500-W-Middlefield-Rd-94043/unit-121/home/622732
MLS Listing,Townhouse,1992 Montecito Ave,Santa Clara,Mountain View,CA,94043,1938000,4.0,3.0,MOUNTAIN VIEW,1757.0,24.0,1103.0,Active,https://www.redfin.com/CA/Mountain-View/1992-Montecito-Ave-94043/home/182165729,MLSListings,ML81940717,N,Y,37.4061014,-122.0925988,9.0,1103.0,14144.0,90.0,Biker's paradise,48.0,Car-dependent,"Places3 groceries, 17 restaurants, 10 parksTransit21, 22, 40, 51, 51H, 52, ACE Orange, B - AM, B - PM, B - PM Concert, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, L1, L2, L3, L6","Sep 5, 2023",Listed (Active)MLSListings #ML81940717,https://www.redfin.com/CA/Mountain-View/1992-Montecito-Ave-94043/home/182165729
MLS Listing,Mobile/Manufactured Home,433 Sylvan Ave #121,Santa Clara,Mountain View,CA,94041,369900,2.0,2.0,MOUNTAIN VIEW,1458.0,26.0,254.0,Active,https://www.redfin.com/CA/Mountain-View/433-Sylvan-Ave-94041/unit-121/home/2123079,MLSListings,ML81940680,N,Y,37.3833481,-122.0602928,8.0,254.0,2615.0,91.0,Biker's paradise,51.0,Somewhat walkable,"Places7 groceries, 23 restaurants, 6 parksTransit200, 21, 22, 40, 51, 51H, 52, 53, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 3, 2023",Listed (Active)MLSListings #ML81940680,https://www.redfin.com/CA/Mountain-View/433-Sylvan-Ave-94041/unit-121/home/2123079
MLS Listing,Townhouse,217 Ada Ave #1,Santa Clara,Mountain View,CA,94043,1748888,3.0,2.5,Mountain View,2009.0,29.0,871.0,Active,https://www.redfin.com/CA/Mountain-View/217-Ada-Ave-94043/unit-1/home/1339813,CRMLS,OC23160363,N,Y,37.3944615,-122.0647318,8.0,871.0,12993.0,92.0,Biker's paradise,64.0,Somewhat walkable,"Places7 groceries, 26 restaurants, 11 parksTransit200, 21, 22, 40, 51, 51H, 52, 53, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 16, 2023",Price ChangedCRMLS #OC23160363,https://www.redfin.com/CA/Mountain-View/217-Ada-Ave-94043/unit-1/home/1339813
MLS Listing,Townhouse,463 Magritte Way,Santa Clara,Mountain View,CA,94041,1675000,3.0,3.5,MOUNTAIN VIEW,1637.0,30.0,1023.0,Active,https://www.redfin.com/CA/Mountain-View/463-Magritte-Way-94041/home/28895592,MLSListings,ML81940328,N,Y,37.385635,-122.0569554,8.0,1023.0,12216.0,88.0,Very bikeable,32.0,Car-dependent,"Places7 groceries, 25 restaurants, 4 parksTransit200, 21, 22, 40, 51, 51H, 52, 53, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 20, 2023",Price ChangedMLSListings #ML81940328,https://www.redfin.com/CA/Mountain-View/463-Magritte-Way-94041/home/28895592
MLS Listing,Condo/Co-op,2002 W Middlefield Rd Unit 7B,Santa Clara,Mountain View,CA,94043,1198000,3.0,2.5,MOUNTAIN VIEW,1405.0,30.0,853.0,Active,https://www.redfin.com/CA/Mountain-View/2002-W-Middlefield-Rd-94043/unit-7B/home/17289903,MLSListings,ML81940286,N,Y,37.4113711,-122.0900059,9.0,853.0,9133.0,99.0,Biker's paradise,73.0,Very walkable,"Places4 groceries, 23 restaurants, 8 parksTransit21, 22, 40, 51, 51H, ACE Orange, B - AM, B - PM, B - PM Concert, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, D - AM, D - PM, L1, L2, L3, L6, School 288","Aug 30, 2023",Listed (Active)MLSListings #ML81940286,https://www.redfin.com/CA/Mountain-View/2002-W-Middlefield-Rd-94043/unit-7B/home/17289903
MLS Listing,Multi-Family (5+ Unit),2010 California St,Santa Clara,Mountain View,CA,94040,9500000,27.0,23.0,MOUNTAIN VIEW,15571.0,30.0,610.0,Active,https://www.redfin.com/CA/Mountain-View/2010-California-St-94040/home/615666,MLSListings,ML81940253,N,Y,37.398339,-122.0973696,9.0,610.0,67171.0,96.0,Biker's paradise,72.0,Very walkable,"Places3 groceries, 29 restaurants, 5 parksTransit21, 22, 40, 51, 51H, 52, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, L1, L2, L3, L6, Rapid 522","Aug 30, 2023",Listed (Active)MLSListings #ML81940253,https://www.redfin.com/CA/Mountain-View/2010-California-St-94040/home/615666
MLS Listing,Condo/Co-op,1033 Crestview Dr #216,Santa Clara,Mountain View,CA,94040,875000,2.0,2.0,MOUNTAIN VIEW,1140.0,32.0,768.0,Active,https://www.redfin.com/CA/Mountain-View/1033-Crestview-Dr-94040/unit-216/home/652187,MLSListings,ML81939426,N,Y,37.3727325,-122.0598668,8.0,768.0,6798.0,92.0,Biker's paradise,81.0,Very walkable,"Places5 groceries, 26 restaurants, 3 parksTransit21, 22, 51, 51H, 53, 55, A - AM, A - PM, Blue Line Special, Blue-Event, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, School 255, Special Event","Sep 7, 2023",Relisted (Active)MLSListings #ML81939426,https://www.redfin.com/CA/Mountain-View/1033-Crestview-Dr-94040/unit-216/home/652187
MLS Listing,Townhouse,1349 West Middlefield Rd,Santa Clara,Mountain View,CA,94043,1955000,4.0,3.5,MOUNTAIN VIEW,1715.0,35.0,1140.0,Active,https://www.redfin.com/CA/Mountain-View/1349-W-Middlefield-Rd-94043/home/187086591,MLSListings,ML81939882,N,Y,37.408241,-122.08293,9.0,1140.0,14116.0,91.0,Biker's paradise,59.0,Somewhat walkable,"Places3 groceries, 19 restaurants, 5 parksTransit200, 21, 40, 51, 51H, 52, A - AM, A - PM, ACE Orange, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Special Event","Aug 25, 2023",Listed (Active)MLSListings #ML81939882,https://www.redfin.com/CA/Mountain-View/1349-W-Middlefield-Rd-94043/home/187086591
MLS Listing,Single Family Residential,130 Mercy St,Santa Clara,Mountain View,CA,94041,2199000,3.0,2.0,MOUNTAIN VIEW,1157.0,36.0,1901.0,Active,https://www.redfin.com/CA/Mountain-View/130-Mercy-St-94041/home/1461926,MLSListings,ML81938985,N,Y,37.3874425,-122.0730696,8.0,1901.0,15548.0,99.0,Biker's paradise,74.0,Very walkable,"Places4 groceries, 34 restaurants, 5 parksTransit200, 21, 22, 40, 51, 51H, 52, 53, A - AM, A - PM, B - AM, B - PM, B - PM Concert, B7, Blue Line Special, Blue-Event, Bus Bridge, BusBridge Caltrain (MPK-SCL)), C - AM, C - PM, C - PM Concert, D - AM, D - PM, Event Blue, Event Green, Event Orange, Event Special, Event-Green, Event-Orange, Event-Special, Green Line Special, Green-Event, L1, L2, L3, L4, L5, L6, Levi's - Alum Rock, Levi's - Mtn View, Levi's - Winchester, Light Rail Special, Orange Line, Orange Line Modified, Orange Line Special, Orange-Event, Orange-West Portion, OrangeW, Rapid 522, Special Event","Sep 19, 2023",Price ChangedMLSListings #ML81938985,https://www.redfin.com/CA/Mountain-View/130-Mercy-St-94041/home/1461926
